winner,bot_player,bot_wins,moves,max_depth,avg_minimax_time,game_number
1,1,True,14,15,9.945460728236607e-06,8573
1,1,True,16,15,1.0251998901367188e-05,8574
1,1,True,12,15,6.477038065592448e-06,8575
Draw,0,False,16,16,6.496906280517578e-06,8576
0,0,True,13,16,7.3909759521484375e-06,8577
Draw,0,False,16,16,5.036592483520508e-06,8578
1,1,True,14,15,7.084437779017857e-06,8579
Draw,0,False,16,16,5.841255187988281e-06,8580
1,1,True,16,15,6.407499313354492e-06,8581
1,1,True,14,15,6.062643868582589e-06,8582
0,0,True,15,16,6.22868537902832e-06,8583
0,0,True,15,16,4.887580871582031e-06,8584
0,0,True,7,16,5.662441253662109e-06,8585
Draw,0,False,16,16,4.887580871582031e-06,8586
0,0,True,7,16,5.125999450683594e-06,8587
1,1,True,14,15,5.687986101422991e-06,8588
0,0,True,15,16,8.07642936706543e-06,8589
1,1,True,16,15,5.692243576049805e-06,8590
Draw,1,False,16,15,5.900859832763672e-06,8591
1,1,True,16,15,8.64267349243164e-06,8592
Draw,0,False,16,16,5.7220458984375e-06,8593
1,1,True,16,15,5.513429641723633e-06,8594
0,0,True,15,16,6.020069122314453e-06,8595
Draw,1,False,16,15,8.374452590942383e-06,8596
1,1,True,8,15,5.543231964111328e-06,8597
Draw,0,False,16,16,6.3478946685791016e-06,8598
Draw,0,False,16,16,5.304813385009766e-06,8599
0,0,True,7,16,5.066394805908203e-06,8600
Draw,0,False,16,16,5.364418029785156e-06,8601
1,1,True,8,15,5.841255187988281e-06,8602
Draw,1,False,16,15,5.453824996948242e-06,8603
0,0,True,7,16,4.0531158447265625e-06,8604
0,0,True,7,16,4.231929779052734e-06,8605
0,0,True,15,16,5.036592483520508e-06,8606
0,0,True,15,16,5.990266799926758e-06,8607
0,0,True,7,16,5.125999450683594e-06,8608
1,1,True,14,15,8.61712864467076e-06,8609
0,0,True,7,16,5.185604095458984e-06,8610
0,0,True,15,16,9.745359420776367e-06,8611
1,1,True,16,15,6.0498714447021484e-06,8612
0,0,True,7,16,4.351139068603516e-06,8613
0,0,True,11,16,4.728635152180989e-06,8614
0,0,True,15,16,4.559755325317383e-06,8615
1,1,True,14,15,5.449567522321429e-06,8616
1,1,True,16,15,5.692243576049805e-06,8617
Draw,1,False,16,15,7.092952728271484e-06,8618
0,0,True,7,16,4.0531158447265625e-06,8619
Draw,1,False,16,15,5.27501106262207e-06,8620
0,0,True,13,16,6.880078996930804e-06,8621
0,0,True,7,16,5.602836608886719e-06,8622
0,0,True,7,16,4.649162292480469e-06,8623
1,1,True,14,15,6.198883056640625e-06,8624
1,1,True,16,15,5.334615707397461e-06,8625
0,0,True,7,16,4.112720489501953e-06,8626
1,1,True,16,15,4.678964614868164e-06,8627
0,0,True,7,16,4.589557647705078e-06,8628
1,1,True,16,15,5.662441253662109e-06,8629
1,1,True,16,15,4.857778549194336e-06,8630
0,0,True,15,16,5.364418029785156e-06,8631
1,1,True,14,15,6.403241838727679e-06,8632
1,1,True,8,15,5.7220458984375e-06,8633
0,0,True,11,16,5.046526590983073e-06,8634
Draw,1,False,16,15,7.361173629760742e-06,8635
1,1,True,16,15,5.751848220825195e-06,8636
0,0,True,15,16,4.9173831939697266e-06,8637
Draw,0,False,16,16,5.245208740234375e-06,8638
1,1,True,8,15,6.079673767089844e-06,8639
1,1,True,14,15,6.471361432756696e-06,8640
0,0,True,7,16,4.947185516357422e-06,8641
0,0,True,13,16,1.049041748046875e-05,8642
0,0,True,15,16,7.808208465576172e-06,8643
0,0,True,15,16,5.513429641723633e-06,8644
1,1,True,14,15,1.3623918805803572e-05,8645
1,1,True,16,15,6.884336471557617e-06,8646
0,0,True,15,16,5.155801773071289e-06,8647
Draw,1,False,16,15,5.453824996948242e-06,8648
Draw,1,False,16,15,6.794929504394531e-06,8649
0,0,True,15,16,5.751848220825195e-06,8650
1,1,True,14,15,7.254736764090401e-06,8651
Draw,1,False,16,15,7.092952728271484e-06,8652
Draw,0,False,16,16,5.304813385009766e-06,8653
1,1,True,10,15,1.8596649169921875e-05,8654
0,0,True,7,16,1.0788440704345703e-05,8655
1,1,True,16,15,7.092952728271484e-06,8656
0,0,True,15,16,5.692243576049805e-06,8657
1,1,True,16,15,6.5267086029052734e-06,8658
0,0,True,7,16,5.543231964111328e-06,8659
Draw,0,False,16,16,5.513429641723633e-06,8660
Draw,0,False,16,16,5.036592483520508e-06,8661
0,0,True,7,16,7.212162017822266e-06,8662
1,1,True,16,15,7.748603820800781e-06,8663
1,1,True,8,15,5.9604644775390625e-06,8664
0,0,True,7,16,5.304813385009766e-06,8665
0,0,True,15,16,4.857778549194336e-06,8666
1,1,True,16,15,8.761882781982422e-06,8667
Draw,1,False,16,15,5.900859832763672e-06,8668
1,1,True,16,15,5.930662155151367e-06,8669
Draw,0,False,16,16,5.930662155151367e-06,8670
0,0,True,15,16,5.27501106262207e-06,8671
1,1,True,12,15,5.404154459635417e-06,8672
0,0,True,15,16,6.407499313354492e-06,8673
Draw,0,False,16,16,6.288290023803711e-06,8674
1,1,True,16,15,6.556510925292969e-06,8675
Draw,1,False,16,15,5.3942203521728516e-06,8676
1,1,True,8,15,8.106231689453125e-06,8677
0,0,True,15,16,5.245208740234375e-06,8678
1,1,True,16,15,6.020069122314453e-06,8679
Draw,0,False,16,16,5.245208740234375e-06,8680
1,1,True,16,15,5.662441253662109e-06,8681
1,1,True,12,15,6.67572021484375e-06,8682
0,0,True,7,16,6.377696990966797e-06,8683
Draw,0,False,16,16,4.887580871582031e-06,8684
1,1,True,12,15,5.841255187988281e-06,8685
0,0,True,15,16,5.304813385009766e-06,8686
Draw,1,False,16,15,5.602836608886719e-06,8687
1,1,True,16,15,6.109476089477539e-06,8688
Draw,0,False,16,16,6.496906280517578e-06,8689
Draw,1,False,16,15,4.947185516357422e-06,8690
1,1,True,16,15,7.212162017822266e-06,8691
1,1,True,16,15,5.7220458984375e-06,8692
1,1,True,16,15,5.8710575103759766e-06,8693
0,0,True,7,16,5.900859832763672e-06,8694
0,0,True,7,16,5.841255187988281e-06,8695
0,0,True,7,16,5.066394805908203e-06,8696
1,1,True,8,15,6.258487701416016e-06,8697
0,0,True,7,16,4.76837158203125e-06,8698
1,1,True,16,15,6.943941116333008e-06,8699
0,0,True,7,16,5.245208740234375e-06,8700
1,1,True,16,15,5.781650543212891e-06,8701
1,1,True,16,15,6.079673767089844e-06,8702
1,1,True,16,15,6.5267086029052734e-06,8703
Draw,1,False,16,15,6.765127182006836e-06,8704
Draw,0,False,16,16,5.21540641784668e-06,8705
1,1,True,16,15,5.990266799926758e-06,8706
0,0,True,7,16,4.827976226806641e-06,8707
Draw,1,False,16,15,5.5730342864990234e-06,8708
Draw,0,False,16,16,4.9173831939697266e-06,8709
1,1,True,16,15,5.5730342864990234e-06,8710
0,0,True,7,16,5.781650543212891e-06,8711
0,0,True,15,16,5.513429641723633e-06,8712
Draw,1,False,16,15,6.9141387939453125e-06,8713
0,0,True,7,16,5.125999450683594e-06,8714
0,0,True,7,16,4.410743713378906e-06,8715
1,1,True,16,15,6.0498714447021484e-06,8716
0,0,True,15,16,5.21540641784668e-06,8717
Draw,1,False,16,15,7.3015689849853516e-06,8718
0,0,True,15,16,5.424022674560547e-06,8719
0,0,True,7,16,4.470348358154297e-06,8720
0,0,True,15,16,5.632638931274414e-06,8721
1,1,True,16,15,8.553266525268555e-06,8722
1,1,True,14,15,6.267002650669643e-06,8723
1,1,True,16,15,7.420778274536133e-06,8724
0,0,True,15,16,5.155801773071289e-06,8725
0,0,True,7,16,5.602836608886719e-06,8726
Draw,0,False,16,16,5.424022674560547e-06,8727
1,1,True,8,15,6.318092346191406e-06,8728
0,0,True,7,16,1.2099742889404297e-05,8729
0,0,True,7,16,4.351139068603516e-06,8730
0,0,True,15,16,5.245208740234375e-06,8731
1,1,True,8,15,5.424022674560547e-06,8732
0,0,True,7,16,4.887580871582031e-06,8733
1,1,True,8,15,6.496906280517578e-06,8734
0,0,True,7,16,5.781650543212891e-06,8735
1,1,True,16,15,7.450580596923828e-06,8736
0,0,True,7,16,4.172325134277344e-06,8737
0,0,True,7,16,4.589557647705078e-06,8738
1,1,True,10,15,6.103515625e-06,8739
0,0,True,7,16,4.231929779052734e-06,8740
1,1,True,16,15,6.020069122314453e-06,8741
1,1,True,16,15,9.953975677490234e-06,8742
Draw,0,False,16,16,4.738569259643555e-06,8743
1,1,True,16,15,6.16908073425293e-06,8744
0,0,True,7,16,4.589557647705078e-06,8745
0,0,True,7,16,4.291534423828125e-06,8746
Draw,0,False,16,16,5.21540641784668e-06,8747
1,1,True,12,15,7.708867390950521e-06,8748
1,1,True,16,15,5.364418029785156e-06,8749
Draw,1,False,16,15,7.212162017822266e-06,8750
0,0,True,15,16,5.453824996948242e-06,8751
0,0,True,7,16,4.827976226806641e-06,8752
0,0,True,7,16,4.0531158447265625e-06,8753
1,1,True,12,15,5.046526590983073e-06,8754
0,0,True,15,16,1.385807991027832e-05,8755
0,0,True,15,16,7.092952728271484e-06,8756
0,0,True,7,16,5.066394805908203e-06,8757
0,0,True,15,16,4.6193599700927734e-06,8758
0,0,True,15,16,4.5299530029296875e-06,8759
0,0,True,15,16,4.738569259643555e-06,8760
0,0,True,7,16,4.470348358154297e-06,8761
Draw,0,False,16,16,4.649162292480469e-06,8762
0,0,True,7,16,7.3909759521484375e-06,8763
1,1,True,16,15,7.152557373046875e-06,8764
1,1,True,16,15,7.18235969543457e-06,8765
1,1,True,16,15,5.304813385009766e-06,8766
0,0,True,11,16,5.1657358805338544e-06,8767
Draw,0,False,16,16,6.020069122314453e-06,8768
0,0,True,7,16,5.841255187988281e-06,8769
Draw,0,False,16,16,5.155801773071289e-06,8770
1,1,True,16,15,6.198883056640625e-06,8771
0,0,True,7,16,4.76837158203125e-06,8772
Draw,0,False,16,16,5.602836608886719e-06,8773
0,0,True,7,16,4.410743713378906e-06,8774
Draw,0,False,16,16,6.22868537902832e-06,8775
0,0,True,7,16,5.543231964111328e-06,8776
1,1,True,8,15,6.198883056640625e-06,8777
1,1,True,14,15,6.096703665597099e-06,8778
1,1,True,8,15,7.569789886474609e-06,8779
Draw,0,False,16,16,4.887580871582031e-06,8780
1,1,True,16,15,6.318092346191406e-06,8781
0,0,True,15,16,5.245208740234375e-06,8782
1,1,True,16,15,7.62939453125e-06,8783
1,1,True,14,15,5.9604644775390625e-06,8784
Draw,0,False,16,16,6.16908073425293e-06,8785
0,0,True,7,16,4.947185516357422e-06,8786
Draw,0,False,16,16,9.179115295410156e-06,8787
1,1,True,16,15,5.8710575103759766e-06,8788
Draw,0,False,16,16,5.334615707397461e-06,8789
Draw,0,False,16,16,4.6193599700927734e-06,8790
1,1,True,16,15,5.334615707397461e-06,8791
1,1,True,16,15,5.7220458984375e-06,8792
1,1,True,16,15,5.424022674560547e-06,8793
0,0,True,7,16,4.947185516357422e-06,8794
0,0,True,15,16,5.27501106262207e-06,8795
0,0,True,7,16,5.602836608886719e-06,8796
0,0,True,15,16,5.364418029785156e-06,8797
0,0,True,7,16,3.993511199951172e-06,8798
0,0,True,7,16,6.198883056640625e-06,8799
0,0,True,15,16,4.798173904418945e-06,8800
0,0,True,7,16,7.092952728271484e-06,8801
1,1,True,16,15,6.377696990966797e-06,8802
0,0,True,15,16,4.827976226806641e-06,8803
0,0,True,7,16,4.887580871582031e-06,8804
1,1,True,12,15,6.7551930745442706e-06,8805
0,0,True,7,16,4.649162292480469e-06,8806
Draw,1,False,16,15,5.5730342864990234e-06,8807
0,0,True,7,16,5.066394805908203e-06,8808
1,1,True,16,15,5.334615707397461e-06,8809
1,1,True,16,15,6.288290023803711e-06,8810
0,0,True,7,16,5.066394805908203e-06,8811
1,1,True,14,15,6.505421229771205e-06,8812
1,1,True,16,15,6.556510925292969e-06,8813
1,1,True,16,15,5.364418029785156e-06,8814
0,0,True,7,16,5.543231964111328e-06,8815
1,1,True,14,15,4.495893205915179e-06,8816
1,1,True,8,15,5.066394805908203e-06,8817
0,0,True,7,16,4.5299530029296875e-06,8818
1,1,True,16,15,4.857778549194336e-06,8819
0,0,True,7,16,4.231929779052734e-06,8820
Draw,1,False,16,15,2.372264862060547e-05,8821
1,1,True,16,15,5.811452865600586e-06,8822
1,1,True,10,15,7.009506225585937e-06,8823
0,0,True,7,16,4.947185516357422e-06,8824
0,0,True,7,16,4.0531158447265625e-06,8825
0,0,True,7,16,5.185604095458984e-06,8826
1,1,True,16,15,5.364418029785156e-06,8827
1,1,True,8,15,5.900859832763672e-06,8828
0,0,True,11,16,5.841255187988281e-06,8829
1,1,True,16,15,5.841255187988281e-06,8830
0,0,True,7,16,4.827976226806641e-06,8831
1,1,True,14,15,6.02858407156808e-06,8832
0,0,True,15,16,5.125999450683594e-06,8833
1,1,True,14,15,5.653926304408482e-06,8834
1,1,True,8,15,5.602836608886719e-06,8835
Draw,1,False,16,15,5.5730342864990234e-06,8836
1,1,True,16,15,5.245208740234375e-06,8837
Draw,1,False,16,15,4.887580871582031e-06,8838
1,1,True,16,15,6.318092346191406e-06,8839
0,0,True,15,16,5.245208740234375e-06,8840
1,1,True,8,15,7.808208465576172e-06,8841
Draw,0,False,16,16,4.976987838745117e-06,8842
0,0,True,7,16,5.7220458984375e-06,8843
0,0,True,7,16,4.947185516357422e-06,8844
Draw,1,False,16,15,5.602836608886719e-06,8845
Draw,0,False,16,16,5.8710575103759766e-06,8846
1,1,True,16,15,5.7220458984375e-06,8847
0,0,True,13,16,1.2636184692382812e-05,8848
1,1,True,12,15,6.000200907389323e-06,8849
0,0,True,7,16,5.4836273193359375e-06,8850
0,0,True,7,16,4.649162292480469e-06,8851
Draw,1,False,16,15,6.884336471557617e-06,8852
1,1,True,16,15,5.900859832763672e-06,8853
1,1,True,16,15,5.334615707397461e-06,8854
Draw,0,False,16,16,4.887580871582031e-06,8855
1,1,True,16,15,6.8247318267822266e-06,8856
0,0,True,7,16,5.0067901611328125e-06,8857
Draw,0,False,16,16,8.07642936706543e-06,8858
0,0,True,15,16,6.5267086029052734e-06,8859
0,0,True,7,16,4.291534423828125e-06,8860
0,0,True,7,16,4.112720489501953e-06,8861
0,0,True,15,16,4.678964614868164e-06,8862
1,1,True,16,15,6.16908073425293e-06,8863
1,1,True,16,15,6.586313247680664e-06,8864
Draw,1,False,16,15,5.513429641723633e-06,8865
0,0,True,15,16,5.27501106262207e-06,8866
Draw,0,False,16,16,5.155801773071289e-06,8867
Draw,1,False,16,15,7.4803829193115234e-06,8868
0,0,True,15,16,5.155801773071289e-06,8869
1,1,True,16,15,7.271766662597656e-06,8870
0,0,True,13,16,5.449567522321429e-06,8871
0,0,True,7,16,5.245208740234375e-06,8872
Draw,0,False,16,16,5.453824996948242e-06,8873
0,0,True,15,16,6.109476089477539e-06,8874
0,0,True,7,16,5.304813385009766e-06,8875
1,1,True,8,15,6.4373016357421875e-06,8876
Draw,0,False,16,16,4.708766937255859e-06,8877
1,1,True,14,15,6.641660417829241e-06,8878
0,0,True,7,16,5.364418029785156e-06,8879
0,0,True,7,16,4.470348358154297e-06,8880
0,0,True,7,16,8.344650268554688e-06,8881
0,0,True,15,16,4.947185516357422e-06,8882
0,0,True,13,16,4.870550973074776e-06,8883
0,0,True,7,16,4.0531158447265625e-06,8884
0,0,True,7,16,1.0192394256591797e-05,8885
0,0,True,7,16,4.231929779052734e-06,8886
0,0,True,7,16,3.993511199951172e-06,8887
0,0,True,15,16,5.304813385009766e-06,8888
1,1,True,16,15,9.149312973022461e-06,8889
0,0,True,7,16,7.3909759521484375e-06,8890
1,1,True,16,15,7.271766662597656e-06,8891
Draw,0,False,16,16,5.155801773071289e-06,8892
0,0,True,7,16,4.589557647705078e-06,8893
1,1,True,16,15,5.811452865600586e-06,8894
0,0,True,15,16,4.738569259643555e-06,8895
1,1,True,8,15,9.119510650634766e-06,8896
0,0,True,15,16,4.798173904418945e-06,8897
1,1,True,8,15,6.4373016357421875e-06,8898
0,0,True,7,16,5.424022674560547e-06,8899
0,0,True,15,16,5.21540641784668e-06,8900
0,0,True,15,16,6.258487701416016e-06,8901
Draw,0,False,16,16,5.0961971282958984e-06,8902
0,0,True,15,16,5.185604095458984e-06,8903
Draw,1,False,16,15,5.930662155151367e-06,8904
1,1,True,8,15,5.543231964111328e-06,8905
0,0,True,7,16,5.245208740234375e-06,8906
0,0,True,7,16,4.470348358154297e-06,8907
0,0,True,11,16,5.284945170084636e-06,8908
1,1,True,16,15,1.4007091522216797e-05,8909
0,0,True,13,16,1.2942722865513393e-05,8910
1,1,True,16,15,1.3381242752075195e-05,8911
1,1,True,8,15,1.3828277587890625e-05,8912
0,0,True,15,16,1.0311603546142578e-05,8913
1,1,True,16,15,1.1414289474487305e-05,8914
1,1,True,16,15,7.778406143188477e-06,8915
0,0,True,15,16,1.043081283569336e-05,8916
1,1,True,8,15,1.5735626220703125e-05,8917
1,1,True,16,15,6.467103958129883e-06,8918
1,1,True,16,15,1.4215707778930664e-05,8919
Draw,0,False,16,16,8.970499038696289e-06,8920
0,0,True,15,16,9.745359420776367e-06,8921
0,0,True,15,16,1.1682510375976562e-05,8922
Draw,1,False,16,15,1.0132789611816406e-05,8923
1,1,True,12,15,4.76837158203125e-06,8924
1,1,True,16,15,1.576542854309082e-05,8925
1,1,True,16,15,1.2040138244628906e-05,8926
1,1,True,16,15,1.6182661056518555e-05,8927
1,1,True,12,15,8.463859558105469e-06,8928
0,0,True,7,16,7.3909759521484375e-06,8929
Draw,0,False,16,16,9.5367431640625e-06,8930
1,1,True,8,15,8.463859558105469e-06,8931
1,1,True,14,15,8.991786411830357e-06,8932
1,1,True,16,15,1.958012580871582e-05,8933
1,1,True,12,15,1.4861424763997396e-05,8934
0,0,True,7,16,7.092952728271484e-06,8935
1,1,True,16,15,9.328126907348633e-06,8936
1,1,True,16,15,9.775161743164062e-06,8937
1,1,True,8,15,8.761882781982422e-06,8938
1,1,True,16,15,1.3619661331176758e-05,8939
1,1,True,12,15,1.0569890340169271e-05,8940
0,0,True,13,16,1.8426350184849332e-05,8941
0,0,True,7,16,6.67572021484375e-06,8942
0,0,True,7,16,5.662441253662109e-06,8943
1,1,True,14,15,8.58306884765625e-06,8944
1,1,True,14,15,9.57080296107701e-06,8945
1,1,True,16,15,8.165836334228516e-06,8946
0,0,True,7,16,7.62939453125e-06,8947
Draw,0,False,16,16,1.0371208190917969e-05,8948
1,1,True,16,15,9.5367431640625e-06,8949
0,0,True,7,16,9.953975677490234e-06,8950
0,0,True,15,16,6.9141387939453125e-06,8951
Draw,0,False,16,16,6.794929504394531e-06,8952
1,1,True,16,15,7.420778274536133e-06,8953
Draw,1,False,16,15,1.4692544937133789e-05,8954
1,1,True,16,15,9.03010368347168e-06,8955
0,0,True,15,16,9.566545486450195e-06,8956
Draw,0,False,16,16,5.662441253662109e-06,8957
0,0,True,11,16,6.556510925292969e-06,8958
1,1,True,16,15,9.268522262573242e-06,8959
0,0,True,7,16,7.987022399902344e-06,8960
0,0,True,7,16,5.662441253662109e-06,8961
1,1,True,16,15,8.225440979003906e-06,8962
1,1,True,16,15,1.0311603546142578e-05,8963
Draw,1,False,16,15,8.672475814819336e-06,8964
1,1,True,16,15,8.58306884765625e-06,8965
0,0,True,7,16,5.364418029785156e-06,8966
1,1,True,12,15,1.0569890340169271e-05,8967
Draw,0,False,16,16,8.165836334228516e-06,8968
Draw,0,False,16,16,9.357929229736328e-06,8969
Draw,0,False,16,16,6.735324859619141e-06,8970
0,0,True,7,16,7.510185241699219e-06,8971
1,1,True,14,15,7.084437779017857e-06,8972
1,1,True,16,15,8.940696716308594e-06,8973
Draw,1,False,16,15,9.804964065551758e-06,8974
1,1,True,16,15,9.059906005859375e-06,8975
1,1,True,16,15,7.927417755126953e-06,8976
1,1,True,16,15,8.940696716308594e-06,8977
0,0,True,7,16,4.708766937255859e-06,8978
0,0,True,7,16,5.900859832763672e-06,8979
Draw,0,False,16,16,9.924173355102539e-06,8980
1,1,True,8,15,8.761882781982422e-06,8981
0,0,True,7,16,9.417533874511719e-06,8982
0,0,True,13,16,5.790165492466518e-06,8983
1,1,True,14,15,1.7029898507254465e-05,8984
1,1,True,16,15,7.987022399902344e-06,8985
0,0,True,13,16,4.700251988002232e-06,8986
0,0,True,7,16,1.043081283569336e-05,8987
1,1,True,16,15,8.344650268554688e-06,8988
1,1,True,16,15,9.47713851928711e-06,8989
0,0,True,7,16,7.450580596923828e-06,8990
0,0,True,7,16,4.470348358154297e-06,8991
Draw,0,False,16,16,1.290440559387207e-05,8992
1,1,True,8,15,6.496906280517578e-06,8993
1,1,True,16,15,8.851289749145508e-06,8994
0,0,True,7,16,5.304813385009766e-06,8995
1,1,True,8,15,5.662441253662109e-06,8996
1,1,True,8,15,8.165836334228516e-06,8997
1,1,True,14,15,9.366444178989955e-06,8998
Draw,1,False,16,15,9.626150131225586e-06,8999
1,1,True,14,15,6.67572021484375e-06,9000
0,0,True,11,16,7.430712381998698e-06,9001
1,1,True,16,15,7.659196853637695e-06,9002
Draw,1,False,16,15,5.245208740234375e-06,9003
1,1,True,16,15,7.778406143188477e-06,9004
Draw,1,False,16,15,1.1980533599853516e-05,9005
Draw,0,False,16,16,9.566545486450195e-06,9006
0,0,True,7,16,5.364418029785156e-06,9007
1,1,True,16,15,5.125999450683594e-06,9008
1,1,True,8,15,5.7220458984375e-06,9009
1,1,True,14,15,8.480889456612723e-06,9010
Draw,0,False,16,16,7.718801498413086e-06,9011
0,0,True,7,16,4.827976226806641e-06,9012
1,1,True,12,15,5.284945170084636e-06,9013
0,0,True,7,16,4.470348358154297e-06,9014
1,1,True,12,15,4.450480143229167e-06,9015
1,1,True,16,15,5.930662155151367e-06,9016
1,1,True,16,15,8.285045623779297e-06,9017
0,0,True,7,16,5.781650543212891e-06,9018
Draw,0,False,16,16,6.616115570068359e-06,9019
0,0,True,7,16,5.066394805908203e-06,9020
Draw,0,False,16,16,8.374452590942383e-06,9021
1,1,True,16,15,7.897615432739258e-06,9022
0,0,True,13,16,1.3283320835658482e-05,9023
1,1,True,12,15,1.0251998901367188e-05,9024
1,1,True,16,15,4.827976226806641e-06,9025
Draw,0,False,16,16,6.884336471557617e-06,9026
1,1,True,8,15,7.271766662597656e-06,9027
0,0,True,15,16,5.0961971282958984e-06,9028
Draw,1,False,16,15,1.1831521987915039e-05,9029
1,1,True,8,15,1.239776611328125e-05,9030
Draw,0,False,16,16,5.930662155151367e-06,9031
0,0,True,7,16,5.185604095458984e-06,9032
Draw,0,False,16,16,6.22868537902832e-06,9033
1,1,True,16,15,7.152557373046875e-06,9034
Draw,1,False,16,15,7.897615432739258e-06,9035
0,0,True,15,16,1.1414289474487305e-05,9036
0,0,True,7,16,5.4836273193359375e-06,9037
1,1,True,14,15,8.58306884765625e-06,9038
1,1,True,12,15,6.4373016357421875e-06,9039
0,0,True,7,16,5.781650543212891e-06,9040
0,0,True,7,16,4.470348358154297e-06,9041
0,0,True,7,16,5.066394805908203e-06,9042
1,1,True,16,15,5.513429641723633e-06,9043
0,0,True,7,16,3.933906555175781e-06,9044
0,0,True,15,16,6.765127182006836e-06,9045
1,1,True,14,15,1.3794217790876115e-05,9046
1,1,True,16,15,6.467103958129883e-06,9047
1,1,True,14,15,7.96999250139509e-06,9048
0,0,True,7,16,4.827976226806641e-06,9049
1,1,True,10,15,6.055831909179687e-06,9050
1,1,True,16,15,7.152557373046875e-06,9051
1,1,True,8,15,5.7220458984375e-06,9052
0,0,True,7,16,5.662441253662109e-06,9053
1,1,True,16,15,9.5367431640625e-06,9054
Draw,0,False,16,16,6.854534149169922e-06,9055
0,0,True,7,16,5.066394805908203e-06,9056
1,1,True,8,15,5.900859832763672e-06,9057
0,0,True,11,16,8.026758829752604e-06,9058
Draw,0,False,16,16,9.08970832824707e-06,9059
0,0,True,7,16,4.947185516357422e-06,9060
0,0,True,7,16,4.5299530029296875e-06,9061
